,dataset,feature,feature_importance
12694,CCLE-GE,TT,-0.0006027492139511277
12695,CCLE-GE,TT,-0.0006027492139511312
12696,CCLE-GE,SNU503,0.00041447008640374105
12697,CCLE-GE,BICR18,-0.0007789359649987849
12698,CCLE-GE,LUDLU1,-0.00029002381271475903
12699,CCLE-GE,KYSE140,-0.0003646310395050214
12700,CCLE-GE,KYSE180,9.420600150700978e-05
12701,CCLE-GE,TE10,-0.00013247173915230626
12702,CCLE-GE,HARA,0.0004564402726148568
12703,CCLE-GE,KYSE510,0.00014903227919155633
12704,CCLE-GE,FADU,-0.0004766315044405838
12705,CCLE-GE,SNU308,0.0004284642513289595
12706,CCLE-GE,L33,-7.073400054920505e-05
12707,CCLE-GE,TE6,0.0005595254636596133
12708,CCLE-GE,EPLC272H,-0.0002647846218230957
12709,CCLE-GE,KNS62,-0.0003256066428562688
12710,CCLE-GE,SCABER,-0.00025921865688435753
12711,CCLE-GE,PECAPJ41CLONED2,-0.0005957094941404596
12712,CCLE-GE,SCC25,-0.0003652374097213932
12713,CCLE-GE,YD38,-0.00020139163139924627
12714,CCLE-GE,HSC2,-0.00027826211981600324
12715,CCLE-GE,YD10B,0.00013425197858615297
12716,CCLE-GE,KYSE30,0.0004129570084605941
12717,CCLE-GE,SCC15,-0.00010198500754262499
12718,CCLE-GE,BICR6,-0.0005197268313313788
12719,CCLE-GE,BICR56,-0.0004548271792560844
12720,CCLE-GE,BICR22,-0.0006775060610925612
12721,CCLE-GE,SNU1066,0.00020375630455935598
12722,CCLE-GE,SNU1076,-0.00013011486855518724
12723,CCLE-GE,SNU899,-0.0002428995638706216
12724,CCLE-GE,PECAPJ15,0.0007294523108790448
12725,CCLE-GE,CAL27,-0.0003916499032803417
12726,CCLE-GE,CAL33,0.0006982188195481583
12727,CCLE-GE,TE5,0.00035549972876155843
12728,CCLE-GE,HSC4,0.0005228334559682677
12729,CCLE-GE,SCC4,0.0006632855173484393
12730,CCLE-GE,SCC9,0.00023237702281711837
12731,CCLE-GE,VMCUB1,-0.0001422133559341574
12732,CCLE-GE,BHY,0.00014517243576560714
12733,CCLE-GE,PANC0213,0.0013512633617086167
12734,CCLE-GE,TE9,0.0002709897606271893
12735,CCLE-GE,SNU1041,0.0012792650708405553
12736,CCLE-GE,PECAPJ34CLONEC12,0.0004923740296026481
12737,CCLE-GE,PECAPJ49,0.0006400328527087942
12738,CCLE-GE,BXPC3,0.0003987299354697734
12739,CCLE-GE,TE11,-0.00023973506631291843
12740,CCLE-GE,TE15,-0.0010788456392043877
12741,CCLE-GE,DETROIT562,-0.0003154255135502266
12742,CCLE-GE,HSC3,-0.0005821336637884015
12743,CCLE-GE,YD15,5.313433451041527e-05
12744,CCLE-GE,KYSE520,0.0007409163277968007
12745,CCLE-GE,KYSE270,0.00038323516599672336
12746,CCLE-GE,NCIH1648,0.0001731670779444921
12747,CCLE-GE,NCIH1666,0.0005729126600623334
12748,CCLE-GE,EBC1,-0.0007867395249449872
12749,CCLE-GE,PK1,7.159393354265577e-05
12750,CCLE-GE,DANG,-0.00013964625322605967
12751,CCLE-GE,PC14,-7.919128276041375e-05
12752,CCLE-GE,KYSE410,7.786682379524224e-05
12753,CCLE-GE,RT112,0.0006813353744852952
12754,CCLE-GE,RT11284,0.0009291554621742321
12755,CCLE-GE,SW780,-0.0002771049387220524
12756,CCLE-GE,CAL29,0.0003737417952196886
12757,CCLE-GE,RT4,-0.00047931852005535876
12758,CCLE-GE,KYSE70,0.0008421266929146593
12759,CCLE-GE,KYSE450,0.00014192224389356114
12760,CCLE-GE,KYSE150,0.0002525374294906185
12761,CCLE-GE,HEC265,-0.00038905462516631206
12762,CCLE-GE,HEC151,-0.0007562124410730202
12763,CCLE-GE,SW480,-0.0008320608522882125
12764,CCLE-GE,NCIH322,-0.00010057065607282555
12765,CCLE-GE,CAL12T,0.00022878326417784912
12766,CCLE-GE,RERFLCAD2,-0.0004999566539059054
12767,CCLE-GE,NCIH2085,0.00015575326090252586
12768,CCLE-GE,HCC44,-0.001050485941347626
12769,CCLE-GE,HUPT3,-0.0005215717511610682
12770,CCLE-GE,PC3,0.00024067653782763423
12771,CCLE-GE,NCIH441,-0.0012759917831194271
12772,CCLE-GE,NCIH2087,-0.0005518070737400713
12773,CCLE-GE,SW900,-0.0007291171303877201
12774,CCLE-GE,NCIH2347,-0.00010807578144521786
12775,CCLE-GE,NCIH2291,0.00030741221479119917
12776,CCLE-GE,HCC1195,-0.0009295470816577502
12777,CCLE-GE,NCIH1838,-0.00026454456210002074
12778,CCLE-GE,T3M10,0.00023025939599111785
12779,CCLE-GE,RMUGS,-0.00019649724942901486
12780,CCLE-GE,BICR16,5.357298809240936e-06
12781,CCLE-GE,NUGC2,0.0010800414546539476
12782,CCLE-GE,5637,-0.0004137134689516772
12783,CCLE-GE,NUGC3,5.7844110644970166e-05
12784,CCLE-GE,NCIH2444,-0.000905811606672555
12785,CCLE-GE,CAL851,-0.0011659467355657972
12786,CCLE-GE,MDAMB468,-0.00016386516249937286
12787,CCLE-GE,EFO27,0.00018153611086914513
12788,CCLE-GE,HS766T,0.0012143543417458985
12789,CCLE-GE,IGROV1,0.00015975253595014257
12790,CCLE-GE,OAW42,0.0015955286035763626
12791,CCLE-GE,JHH1,-3.6029366535558195e-05
12792,CCLE-GE,RMGI,-0.0013399136087164183
12793,CCLE-GE,OVTOKO,-0.0004926757898305503
12794,CCLE-GE,MFE319,-0.0004532259107494533
12795,CCLE-GE,EFE184,-0.00028194036608490707
12796,CCLE-GE,OVISE,6.864006444989432e-05
12797,CCLE-GE,OVMANA,-0.0003838079934621429
12798,CCLE-GE,OVSAHO,0.00030145840084893147
12799,CCLE-GE,KLE,-0.0006652561314030929
12800,CCLE-GE,COV318,-0.0009112495635120595
12801,CCLE-GE,CAOV4,-0.0007157002625144625
12802,CCLE-GE,MFE280,-0.0011187008061883592
12803,CCLE-GE,ONS76,0.0005293597484789354
12804,CCLE-GE,JHUEM1,0.0010353712782699357
12805,CCLE-GE,RL952,0.0010694058909894893
12806,CCLE-GE,SNU216,0.001427250403032349
12807,CCLE-GE,SNUC2A,0.0002869011019299712
12808,CCLE-GE,NCIH1568,0.0008347585072898401
12809,CCLE-GE,HT1376,0.0009275311703037696
12810,CCLE-GE,NCIH1650,0.0012977629907738064
12811,CCLE-GE,HCC1937,0.0014668830486994093
12812,CCLE-GE,BT20,0.0007227409176170083
12813,CCLE-GE,HCC1954,-9.47565404768913e-06
12814,CCLE-GE,HCC70,0.0005084848260801918
12815,CCLE-GE,HCC1143,0.0013923855296950087
12816,CCLE-GE,ABC1,0.0008355193659340696
12817,CCLE-GE,NCIH2342,-0.000533510135812836
12818,CCLE-GE,MKN74,2.7907314338693525e-05
12819,CCLE-GE,RERFGC1B,0.0009736115042055873
12820,CCLE-GE,OUMS23,-0.000336958720354327
12821,CCLE-GE,NCIH2122,-0.0005702727772411601
12822,CCLE-GE,NCIH1437,-0.0004926871294756684
12823,CCLE-GE,MORCPR,-0.00038475679727720415
12824,CCLE-GE,NCIH1395,-0.0009197945226188531
12825,CCLE-GE,NCIH1573,-0.0010754004469906038
12826,CCLE-GE,NCIH1623,0.0006825467022680493
12827,CCLE-GE,RERFLCKJ,-0.0006694925808897454
12828,CCLE-GE,NCIH2126,-0.0002754882338786108
12829,CCLE-GE,VCAP,-0.0010806743686522671
12830,CCLE-GE,MDAPCA2B,-0.0001522496564004833
12831,CCLE-GE,LNCAPCLONEFGC,-0.0007944143853544168
12832,CCLE-GE,22RV1,-0.0006908884501929177
12833,CCLE-GE,EFM192A,-0.0014541036230695014
12834,CCLE-GE,MDAMB361,-0.0008310563872239051
12835,CCLE-GE,BT474,-0.0011556203218163596
12836,CCLE-GE,MCF7,-0.0006772050463936868
12837,CCLE-GE,KPL1,-0.0005906569479174483
12838,CCLE-GE,CAMA1,-0.0007391139192470766
12839,CCLE-GE,T47D,-0.0007967264701881071
12840,CCLE-GE,HCC202,-0.0008608644897473509
12841,CCLE-GE,YMB1,-0.00018331009515016672
12842,CCLE-GE,ZR751,-0.00031104700877325437
12843,CCLE-GE,MDAMB175VII,0.0007409207106424071
12844,CCLE-GE,HCC2218,-0.0009160622874853574
12845,CCLE-GE,BT483,-0.00047889256322885783
12846,CCLE-GE,HCC1419,0.0009284136150623911
12847,CCLE-GE,ZR7530,-0.00036485691744722517
12848,CCLE-GE,HCC1428,-0.0009740037757366598
12849,CCLE-GE,EFM19,-0.0008088205036300798
12850,CCLE-GE,UACC812,4.509010163671959e-05
12851,CCLE-GE,MDAMB453,-0.00011339122663695035
12852,CCLE-GE,EVSAT,-0.0007411860966951866
12853,CCLE-GE,CAL148,0.00019589345954395567
12854,CCLE-GE,AU565,-0.0003109423917699816
12855,CCLE-GE,SKBR3,0.00041499169983572645
12856,CCLE-GE,UACC893,0.00025866233641587817
12857,CCLE-GE,MDAMB415,-0.0021448953402050546
12858,CCLE-GE,MDAMB134VI,-0.0005893903959332146
12859,CCLE-GE,HCC1500,-0.0002952737679557892
12860,CCLE-GE,HCC1569,0.001625918138286616
12861,CCLE-GE,HCC2157,0.0009415340039242529
12862,CCLE-GE,HCC1187,-9.54336368339884e-05
12863,CCLE-GE,MCAS,-0.0008152795555715558
12864,CCLE-GE,SQ1,-0.0007568506295069877
12865,CCLE-GE,CORL23,-0.0007338199364387713
12866,CCLE-GE,PANC1005,-0.0003576527223939428
12867,CCLE-GE,PL45,-0.0005632724378097201
12868,CCLE-GE,PATU8902,-0.0004624671445059238
12869,CCLE-GE,PANC0203,-0.0007233185509796622
12870,CCLE-GE,NCIH1373,-0.0013365594146414366
12871,CCLE-GE,PANC0813,0.00010862024770982111
12872,CCLE-GE,PANC0504,-1.809321499153215e-05
12873,CCLE-GE,HUPT4,-0.0003857117281845024
12874,CCLE-GE,PANC0327,-0.0006835923168100998
12875,CCLE-GE,HUCCT1,-0.000260089773784912
12876,CCLE-GE,CAPAN2,-0.00014931604494150845
12877,CCLE-GE,PANC0403,-0.0007408717891619628
12878,CCLE-GE,CFPAC1,-0.0018908068228339827
12879,CCLE-GE,ASPC1,0.0014017444844577824
12880,CCLE-GE,HPAFII,-8.669287711949226e-05
12881,CCLE-GE,TCCPAN2,0.0002494735742596096
12882,CCLE-GE,CAPAN1,0.0010359814391894464
12883,CCLE-GE,CALU3,-0.00019339731958271825
12884,CCLE-GE,KCIMOH1,0.0007886521389443385
12885,CCLE-GE,HPAC,0.000938181867961462
12886,CCLE-GE,PK59,0.0007853503762240607
12887,CCLE-GE,NCIH747,-0.0002904663620949143
12888,CCLE-GE,SW1417,0.00027530087784836797
12889,CCLE-GE,LS123,0.00071617393268456
12890,CCLE-GE,SNU1197,-0.0007380604963766165
12891,CCLE-GE,CL11,0.000967378042945481
12892,CCLE-GE,SNU1033,0.0009911326138925312
12893,CCLE-GE,NCIN87,1.893366059150816e-05
12894,CCLE-GE,KP2,-0.00037810087361577377
12895,CCLE-GE,COLO678,-6.553229562330805e-05
12896,CCLE-GE,SNUC5,0.0006547703389599063
12897,CCLE-GE,TGBC11TKB,0.00046688265321031755
12898,CCLE-GE,LS180,-0.00011120876437627627
12899,CCLE-GE,SNUC4,0.0006601800753015965
12900,CCLE-GE,CL34,0.00019145919608249204
12901,CCLE-GE,HT115,-0.00021547046837271482
12902,CCLE-GE,CW2,0.00038896173413000083
12903,CCLE-GE,SNU620,0.0009388337286506762
12904,CCLE-GE,GSU,0.000625920730300414
12905,CCLE-GE,SNU520,0.0015106243496787904
12906,CCLE-GE,JHOM2B,0.0018320174281171362
12907,CCLE-GE,SNU81,0.0005598682455226032
12908,CCLE-GE,2313287,0.0012865480624667848
12909,CCLE-GE,SW48,5.9211385297682275e-05
12910,CCLE-GE,LS411N,-0.00037110925505925833
12911,CCLE-GE,LOVO,-0.00023417630580662796
12912,CCLE-GE,CCK81,-7.71506084451979e-05
12913,CCLE-GE,GP2D,0.0008841201925813325
12914,CCLE-GE,SKCO1,4.497847600818099e-06
12915,CCLE-GE,SNU407,0.0005260028082911788
12916,CCLE-GE,MKN45,0.0003794411674952557
12917,CCLE-GE,SW1463,0.00014282685813150217
12918,CCLE-GE,SNU283,0.0007666487971050551
12919,CCLE-GE,SNU245,0.0003071337549361886
12920,CCLE-GE,SNUC1,0.0009376897805517157
12921,CCLE-GE,PATU8988S,0.0005949973449234369
12922,CCLE-GE,OCUM1,0.00015001434374123807
12923,CCLE-GE,NCIH508,-0.00023569885924358265
12924,CCLE-GE,SW1116,-0.0009728685309710408
12925,CCLE-GE,RCM1,-0.00039250999784930723
12926,CCLE-GE,NUGC4,-0.0007616402961465128
12927,CCLE-GE,SW403,-0.0003079778062462858
12928,CCLE-GE,SW948,7.140159746878644e-05
12929,CCLE-GE,HCC56,0.0001749592788513226
12930,CCLE-GE,LS1034,-0.0005078993182546623
12931,CCLE-GE,HT55,0.0006942373995097931
12932,CCLE-GE,LS513,-0.0012699897523222056
12933,CCLE-GE,HCC1588,-0.00029913411840946236
12934,CCLE-GE,T84,-0.00046770195305201063
12935,CCLE-GE,SNU61,-0.0003186772572007163
12936,CCLE-GE,NCIH684,0.0012143086092657694
12937,CCLE-GE,CL40,-0.00048389185893514693
12938,CCLE-GE,CL14,-0.0002613225850449292
12939,CCLE-GE,HT29,-0.0006648952517028169
12940,CCLE-GE,OE19,0.00030139892283792774
12941,CCLE-GE,SNU16,-0.00030755870910049966
12942,CCLE-GE,COLO201,-0.0008281028686290147
12943,CCLE-GE,COLO205,-0.0012660738691374273
12944,CCLE-GE,HUG1N,0.0005139207503673553
12945,CCLE-GE,KATOIII,-0.0005228482619745786
12946,CCLE-GE,IM95,0.00043232098318763133
12947,CCLE-GE,DV90,0.0007304360599633789
12948,CCLE-GE,KE39,-0.00016831881887004305
12949,CCLE-GE,SNU1040,0.0008744786646515897
12950,CCLE-GE,SNU175,-7.29126694634805e-05
12951,CCLE-GE,SNU719,0.0004387671007901606
12952,CCLE-GE,NCIH854,0.0010113564511571142
12953,CCLE-GE,SNU478,-0.00016527608213316036
12954,CCLE-GE,NCIH2170,-0.0006612683321108678
12955,CCLE-GE,SNU1196,0.00010742838642689735
12956,CCLE-GE,NCIH1435,-0.000991286199826999
12957,CCLE-GE,AGS,6.823513416887003e-06
12958,CCLE-GE,HEPG2,0.0009232924721181634
12959,CCLE-GE,C3A,0.00048363089073880745
12960,CCLE-GE,FU97,0.0009465904081456413
12961,CCLE-GE,HUH1,0.000752668307390518
12962,CCLE-GE,JHH5,0.0003637111441410162
12963,CCLE-GE,JHH7,-0.00030440005915745267
12964,CCLE-GE,HUH7,0.001523335520595292
12965,CCLE-GE,HEP3B217,0.00020990963338799612
12966,CCLE-GE,C2BBE1,0.0008656999188291108
12967,CCLE-GE,HUH6,0.00044925243192045445
12968,CCLE-GE,PLCPRF5,-1.88381470413522e-05
12969,CCLE-GE,ALEXANDERCELLS,-0.000874502663358226
12970,CCLE-GE,OV90,-0.0008950248776752531
12971,CCLE-GE,OC316,2.69473891125842e-05
12972,CCLE-GE,OC315,0.0002504380839250037
12973,CCLE-GE,OC314,0.00014233667380867196
12974,CCLE-GE,HEC108,-0.000246038558083673
12975,CCLE-GE,SNGM,-0.0001904953872415066
12976,CCLE-GE,HEC1A,1.826060985118079e-05
12977,CCLE-GE,HEC1B,0.0009916138905685101
12978,CCLE-GE,JHOC5,-0.0002152507661070231
12979,CCLE-GE,TEN,-0.0002488658841438055
12980,CCLE-GE,HEC251,-0.0007038229554867247
12981,CCLE-GE,FUOV1,-0.00036553243481882977
12982,CCLE-GE,SNU1077,-0.0005626902875189377
12983,CCLE-GE,KURAMOCHI,0.00033205371667778495
12984,CCLE-GE,NIHOVCAR3,-0.00022276636055213605
12985,CCLE-GE,ONCODG1,-2.5081933242865757e-06
12986,CCLE-GE,OVCAR4,-0.00014607296030752634
12987,CCLE-GE,JHOS4,-4.929222868701461e-05
12988,CCLE-GE,CAOV3,-0.00046876114180450303
12989,CCLE-GE,JHOS2,8.927271290950649e-05
12990,CCLE-GE,OVKATE,-0.0008675724976562175
12991,CCLE-GE,EFO21,-0.00012475903137739057
12992,CCLE-GE,JHUEM3,-0.0003438637838932421
12993,CCLE-GE,SNU213,0.0006535378844253622
12994,CCLE-GE,HCC1171,0.0003868871629706972
12995,CCLE-GE,RERFLCAD1,-0.0011856294080958981
12996,CCLE-GE,SNU119,0.0010992742343736816
12997,CCLE-GE,TE8,0.0018610715405503804
12998,CCLE-GE,YAPC,-0.00033941890793883536
12999,CCLE-GE,LI7,-6.467336156720514e-05
13000,CCLE-GE,BHT101,0.0003851895128900731
13001,CCLE-GE,LCLC97TM1,-0.00032150628225424374
13002,CCLE-GE,ML1,0.000640931692427145
13003,CCLE-GE,NCIH2405,0.00027344772095662124
13004,CCLE-GE,TE4,0.0005773185638211761
13005,CCLE-GE,NCIH727,0.0006469763398152882
13006,CCLE-GE,CORL105,0.0005586387781666257
13007,CCLE-GE,NCIH596,0.0017673311294380343
13008,CCLE-GE,KMBC2,-2.3994667097866006e-05
13009,CCLE-GE,BC3C,0.0018883829460511557
13010,CCLE-GE,TE14,0.0008320210216948563
13011,CCLE-GE,SNU1214,0.0006536748061028567
13012,CCLE-GE,CJM,0.00030652855444835255
13013,CCLE-GE,VMRCLCP,0.0006248554247585763
13014,CCLE-GE,BFTC905,0.0003331324963310058
13015,CCLE-GE,HCC78,-0.0004931105536098737
13016,CCLE-GE,NCIH1869,-0.0005995442610577525
13017,CCLE-GE,SNU324,0.00019929933567990548
13018,CCLE-GE,NCIH1781,-0.0009397651144837577
13019,CCLE-GE,HCC2935,-0.0013227028376370643
13020,CCLE-GE,NCIH3255,-0.0008922587233293704
13021,CCLE-GE,HCC4006,-0.0005890272443982872
13022,CCLE-GE,LXF289,9.138854523484067e-08
13023,CCLE-GE,COLO680N,-0.00048007181516808027
13024,CCLE-GE,SU8686,-0.0007866996359188605
13025,CCLE-GE,ECGI10,-0.00023140216763161371
13026,CCLE-GE,HDQP1,0.00034413159728552314
13027,CCLE-GE,HCC1806,-0.00023235770705123336
13028,CCLE-GE,UBLC1,-0.0014907465041539784
13029,CCLE-GE,DU145,-8.370203690884177e-06
13030,CCLE-GE,TE1,0.0005641994334884523
13031,CCLE-GE,NCIH1734,-0.0008963369022088497
13032,CCLE-GE,HCC38,0.00017441907824231783
13033,CCLE-GE,NCIH358,-0.001181675917138979
13034,CCLE-GE,NCIH2009,-0.0008282580219237162
13035,CCLE-GE,HCC827,-0.00031499472615335384
13036,CCLE-GE,KU1919,0.00022745701945596998
13037,CCLE-GE,59M,-8.357429923978255e-07
13038,CCLE-GE,SNU685,-0.0004129293932854301
13039,CCLE-GE,TCCSUP,0.0005130423397526621
13040,CCLE-GE,SNU886,0.0004147967916319098
13041,CCLE-GE,GB1,-0.000493044958160931
13042,CCLE-GE,RH30,-0.0014956467219052465
13043,CCLE-GE,SNU668,0.0015098978889293332
13044,CCLE-GE,NCIH292,0.0003912291434015916
13045,CCLE-GE,NCIH292,0.0003912291434015916
13046,CCLE-GE,UMUC1,0.0011004661806582516
13047,CCLE-GE,KLM1,0.0002573886049708052
13048,CCLE-GE,NCCSTCK140,0.0018003765887303178
13049,CCLE-GE,HCT8,5.005728674118944e-05
13050,CCLE-GE,SNU601,0.000592059726743943
13051,CCLE-GE,PSN1,0.0005934227016806174
13052,CCLE-GE,GRM,0.0007917563543143182
13053,CCLE-GE,MKN7,0.0007344088937049549
13054,CCLE-GE,647V,0.0004337496964105721
13055,CCLE-GE,JIMT1,0.0016209523002131813
13056,CCLE-GE,SNU840,0.0009456407670187082
13057,CCLE-GE,SNU8,-0.0009187096590829245
13058,CCLE-GE,HEC59,-0.0005349048105682215
13059,CCLE-GE,DAOY,-0.002065489923324855
13060,CCLE-GE,COV362,-0.0012972098119354194
13061,CCLE-GE,NCIH2172,1.1892193287804626e-05
13062,CCLE-GE,NCIH2110,-0.00042627355323492696
13063,CCLE-GE,CHAGOK1,-0.001187718750964259
13064,CCLE-GE,SUIT2,-0.0001728045027326702
13065,CCLE-GE,SW837,-0.0013596042199607585
13066,CCLE-GE,HCC95,-0.0007622624642482764
13067,CCLE-GE,A253,0.0004834986460788701
13068,CCLE-GE,BICR31,-0.00030327126974886146
13069,CCLE-GE,LC1SQSF,0.000216460528643844
13070,CCLE-GE,LC1F,-0.0007128217068424895
13071,CCLE-GE,OAW28,-0.00042952280685758644
13072,CCLE-GE,HT1197,-0.0005904470736612418
13073,CCLE-GE,FTC238,-0.00038194528508154476
13074,CCLE-GE,HCC1359,0.00018951793565587162
13075,CCLE-GE,SKHEP1,-0.0011037069586153315
13076,CCLE-GE,OVCAR8,-0.00021565394143078964
13077,CCLE-GE,HCC366,-0.00039516265115665806
13078,CCLE-GE,JHH6,0.00011872602682017979
13079,CCLE-GE,PK45H,0.000345109715301426
13080,CCLE-GE,COLO818,-7.216192119713415e-05
13081,CCLE-GE,WM983B,4.8999533670899786e-05
13082,CCLE-GE,COLO792,-0.0008935142413053267
13083,CCLE-GE,SNU738,0.0009198102319593148
13084,CCLE-GE,SNU878,-0.0008257965292824359
13085,CCLE-GE,SNU869,-0.002448917207937697
13086,CCLE-GE,T3M4,-0.001404776039445426
13087,CCLE-GE,COV434,-0.00045150807558327617
13088,CCLE-GE,KYM1,-0.0006076141970704318
13089,CCLE-GE,KASUMI1,-0.00037863316205450975
13090,CCLE-GE,NCIH2286,0.0006719373836113265
13091,CCLE-GE,HCC1438,0.0005028099083299586
13092,CCLE-GE,HCC2108,0.00033204762959420487
13093,CCLE-GE,NCIH1339,0.0007502784494312692
13094,CCLE-GE,NCIH650,0.00011503957284175714
13095,CCLE-GE,SW1573,0.00047380918153840985
13096,CCLE-GE,TOV21G,0.00012636933053485956
13097,CCLE-GE,CAKI2,-8.25327010617747e-05
13098,CCLE-GE,769P,-0.0004340738257303953
13099,CCLE-GE,KMRC1,-0.0007884246399215662
13100,CCLE-GE,KMRC2,-0.0010573791872432398
13101,CCLE-GE,786O,0.0002166107551266805
13102,CCLE-GE,VMRCRCZ,-0.00065677981106767
13103,CCLE-GE,KMRC20,-0.001199370215178703
13104,CCLE-GE,ACHN,-0.0011716125447617232
13105,CCLE-GE,TUHR4TKB,-0.000858815551282865
13106,CCLE-GE,SNU1272,-0.0004042245070033206
13107,CCLE-GE,TUHR10TKB,-0.0005803798336080073
13108,CCLE-GE,RCC10RGB,-0.0005799835947543111
13109,CCLE-GE,TUHR14TKB,0.0006435581698699676
13110,CCLE-GE,OSRC2,-0.0008470495584686922
13111,CCLE-GE,SW1710,0.00043938139187555926
13112,CCLE-GE,CAL54,0.0004527087799328238
13113,CCLE-GE,KMRC3,-0.000499478289484887
13114,CCLE-GE,SNU349,-0.0008108256940898621
13115,CCLE-GE,JHH2,0.001958815198285493
13116,CCLE-GE,SNU761,0.0009543562795810578
13117,CCLE-GE,NCIH28,-0.0004641512915119094
13118,CCLE-GE,A498,0.0005191703814469264
13119,CCLE-GE,VMRCRCW,0.0002459457917634978
13120,CCLE-GE,CAKI1,-0.00020872399752538484
13121,CCLE-GE,253J,-0.00021970127590839557
13122,CCLE-GE,253JBV,-0.0001539806987074189
13123,CCLE-GE,A704,-0.0008279458187203343
13124,CCLE-GE,SNU449,0.0004268296080569217
13125,CCLE-GE,SNU1079,1.3647937461667398e-05
13126,CCLE-GE,COV644,0.0002943076974926016
13127,CCLE-GE,KP3,-0.000230664598152295
13128,CCLE-GE,JHH4,-0.001177439567503203
13129,CCLE-GE,HLF,-0.000743478073328561
13130,CCLE-GE,HLE,-0.001001934213472115
13131,CCLE-GE,GCIY,-0.0006217135852569166
13132,CCLE-GE,NCIH2030,0.0004820029890200859
13133,CCLE-GE,NCIH1355,0.0006367857456606403
13134,CCLE-GE,A549,-0.00014511215743648911
13135,CCLE-GE,NCIH2023,0.0003608757493714897
13136,CCLE-GE,NCIH460,-0.0006734735397350928
13137,CCLE-GE,RERFLCMS,-0.0003169601039651677
13138,CCLE-GE,NCIH1944,0.0007725366667578731
13139,CCLE-GE,HCC15,-0.0013819624100263371
13140,CCLE-GE,NCIH647,-0.0009452947806992396
13141,CCLE-GE,NCIH1651,0.000746384723054416
13142,CCLE-GE,SKOV3,-0.00012000270017121592
13143,CCLE-GE,NCIH1563,0.0020232235486016812
13144,CCLE-GE,NCIH1975,0.0005080775049101457
13145,CCLE-GE,NCIH2228,-0.0005390345376316357
13146,CCLE-GE,HCC2279,0.0015082631431469673
13147,CCLE-GE,SKMES1,-0.0008583117478754754
13148,CCLE-GE,NCIH1793,0.0010198512726422469
13149,CCLE-GE,COV504,-0.0003455205891379161
13150,CCLE-GE,LCLC103H,-0.00045155804778018813
13151,CCLE-GE,TT2609C02,0.0003413820280095746
13152,CCLE-GE,CAL120,0.0013837550566143722
13153,CCLE-GE,LMSU,0.0008200391029716389
13154,CCLE-GE,JMSU1,0.0012340380860007675
13155,CCLE-GE,NCIH2052,0.00182692304904646
13156,CCLE-GE,T24,0.0008069921113319603
13157,CCLE-GE,8505C,0.0011475277059440677
13158,CCLE-GE,8305C,0.0007435518134943042
13159,CCLE-GE,CAL62,0.0007867226286719027
13160,CCLE-GE,MOGGUVW,-0.0005117657949986339
13161,CCLE-GE,8MGBA,-0.0009331294951707217
13162,CCLE-GE,1321N1,0.0005457673013194036
13163,CCLE-GE,ESS1,-0.0003633711827599635
13164,CCLE-GE,HDMYZ,-3.450372334016117e-05
13165,CCLE-GE,HS746T,0.00029807112520445337
13166,CCLE-GE,IALM,-0.00044027214487045495
13167,CCLE-GE,CAS1,-0.00014893924167157848
13168,CCLE-GE,KG1C,0.000725021695539655
13169,CCLE-GE,SNU1105,0.0004648994425029306
13170,CCLE-GE,SNU489,0.0006243166036490201
13171,CCLE-GE,SNU201,0.00025954504389000824
13172,CCLE-GE,MOGGCCM,0.001025875792575622
13173,CCLE-GE,KALS1,0.000251803785768418
13174,CCLE-GE,SNU466,0.0011638100837334778
13175,CCLE-GE,HS706T,0.0007517868340912138
13176,CCLE-GE,HS870T,0.0010342677915747356
13177,CCLE-GE,HS571T,0.002129172252601064
13178,CCLE-GE,HS940T,0.0019782392564082225
13179,CCLE-GE,HS616T,0.002292967360158381
13180,CCLE-GE,HS600T,0.0024211464845617955
13181,CCLE-GE,HS819T,0.002065537892353661
13182,CCLE-GE,HS822T,0.0022895540756025772
13183,CCLE-GE,HS737T,0.0020892049997585874
13184,CCLE-GE,HS688AT,0.0019576273986038313
13185,CCLE-GE,HS606T,0.00104096885007554
13186,CCLE-GE,HS739T,0.0013112052871423832
13187,CCLE-GE,HS742T,0.001990305064747611
13188,CCLE-GE,DM3,0.0019625609330260396
13189,CCLE-GE,RS5,0.0019788673907110074
13190,CCLE-GE,HS274T,0.002462501533261086
13191,CCLE-GE,HS834T,0.002691553872587005
13192,CCLE-GE,HS698T,0.0024174112696248836
13193,CCLE-GE,HS821T,0.0019510995089446342
13194,CCLE-GE,TE125T,0.0025649380871219187
13195,CCLE-GE,HS934T,0.0021621823741124974
13196,CCLE-GE,HS281T,0.0017717176679930367
13197,CCLE-GE,HS343T,0.0021727575780114343
13198,CCLE-GE,HS863T,0.002473542157765731
13199,CCLE-GE,T173,0.001728128180508756
13200,CCLE-GE,HS839T,0.0016580643368489972
13201,CCLE-GE,TE159T,0.0024522003937134935
13202,CCLE-GE,TO175T,0.0021989035525226824
13203,CCLE-GE,HLFA,0.0015307854473481984
13204,CCLE-GE,HS618T,0.001350993604444967
13205,CCLE-GE,HS840T,0.0015339557670998056
13206,CCLE-GE,HS895T,0.0015012757058031736
13207,CCLE-GE,HS229T,0.0012521631741713613
13208,CCLE-GE,HS888T,0.0017404985429353636
13209,CCLE-GE,HS675T,0.001310092367829451
13210,CCLE-GE,HS172T,0.0015100111599742757
